date,developerResponse,review,rating,isEdited,userName,title
2018-07-28 01:51:20,"{'id': 4476549, 'body': ""The Tipping is up to you and it’s completely optional. They are not included in the order amount, nor are they expected or required. If you decide that you would like to tip, your driver is welcome to accept. It's just an easy way to say thanks. Do let us know how else can we make our service a 5 star!"", 'modified': '2018-07-31T12:25:01Z'}","This app was good until I accidentally missed where I could tip my driver and found out there’s no other way to tip... when you rate an order you have several prompts one of which asks if you would like to tip your driver. I must have been going too quickly and missed the prompt to tip. When I reached out to customer service to see how I could tip I was told that you can only do it in the rating of an order and once you’ve rated it, there’s no way to go back. Why is tipping so convoluted? I’ve used several other delivery apps and tipping is SO easy. Why can’t a big name service like Uber get it right? Not only is this upsetting, I’m also completely embarrassed that my driver may think he didn’t do a good enough job or that I was too cheap to tip. He was fantastic and friendly and I wish I had had cash to tip him in person so that this flaw in the app wouldn’t have been an issue. Shame on you, Uber for hiding the tipping option in “rate your order.” I’m sure you’re barely paying them anything to begin with and then you potentially keep them from additional income by making it so difficult to tip. Deleting the app now.",1,False,quietrumours,Tipping is too difficult
2021-02-03 17:39:24,,The UI has spaces to improve. 1. Confusion. It seems like you can change the tip amount after your placed your order. The first time I did it I thought it tipped me twice. 2. Conveniency. Not easy to check for shopping cart. There should be a cart icon at the bottom. This is not a consistent design with the other existing apps. 3.  Lack of information.  Not able to see reviews for the restaurant or a specific dishes. Since the app already asked the user to fill in reviews for every single dishes. The data is already saved somewhere and should utilize the data to provide the user more detail reviews.  4. Flexibility. Not able to change the deliver method even before the driver picked up the order. 5. Visibility. Not easy to find the chat with the driver. It should be a tab stabilized at the bottom. 6. You should hire me as your product  manager :),5,False,mel_meow,UI critiques
2023-12-03 23:36:54,,"Honestly , I hate how they know most people might need to use Uber eats because it’s can be convenient for someone like me who’s usually busy throughout the day. The fees when checking out are getting completely out of control. $2.99 extra for my order to be delivered directly to me??? Why should I have to go through all of that when I’m already paying taxes , delivery fee and whatever else you guys add on trying to be greedy! I’m never one to complain about something like this because if you want it , pay for it , simple! But at the same time , it shouldn’t have to be all that you know. Then after you done with all the other extra fees , they want you to still pay a nice tip after…. Where is all the money going??? Then sometimes it’s a risk of someone running off with your food , I’ve recently seen how people are going in the bags and taking food and acting as if they didn’t give those items. It’s just all becoming unfair and frustrating. Will be deleting this app soon.",2,False,HelloitsMePer,I don’t know how to feel anymore
2023-05-11 01:15:06,,"Ordered $80 worth of food. Driver was sent to pick it up and discovered upon arrival that the restaurant gave it to another driver or customer. The Uber eats driver attempted to solve the problem with no luck. She definitely deserves to be compensated by the company she works for. After multiple chats, since phone calls don’t seem to be a possibility, I have determined that it is not worth discussing or chatting with customer service as their responses are rote and scripted. I’m not sure that they’re even reading everything the customer writes. I never got my food. The restaurant called me and told me that Uber eats called them and said they made a mistake and sent multiple drivers to pick up my food. If that were the case, my food would’ve been delivered to my home. It was not. Uber eats offered a whopping $10 in credit for my inconvenience. Making me wait an hour for my food and then not admitting an error, not having a phone number to reach them and not compensating a family for the inconvenience with the proper amount has caused me to cancel Uber one and delete the app for my phone.",1,False,Dianep4,Poor customer service
2023-04-23 01:17:59,,"My first time I ordered using this app I got a 25 dollars off promo and I was looking forward to getting food all day cause I didn’t have to pay so much. My day turned sour so fast when not only did I not get my order but it was delivered to a neighbor i am most terrified of so I felt I couldn’t go down to get it in fear of what he might do, I then contacted customer service to hopefully get my promo back since I technically never got my order and my money came back as Uber cash when I wanted regular money. When I got on the phone with a woman working there she put me on hold around 5 or more times and when I asked why it was taking as long as it did (mind you I was already put on hold many times with no improvement) she made it seem as though she couldn’t here me when my connection was perfectly fine and I was not muted and then proceeded to hang up on me. I felt as thought I had been scammed out of money. Thank you this was the first and last time I will ever use this stupid app. Fix your problem and fix your customer service people’s attitudes.",1,False,cjeicsjwhrhkedmwhr,Order + horrible customer service
2022-12-19 00:13:34,,"Uber will actively try and bully you into not complaining if an order goes wrong. I’ve had a terrible week with Uber having messed up items or finding multiple hairs in my food and customer support emailed sayin I might get banned from customer support claims??? First, why would I ever use this service again if that’s your attitude? Secondly, maybe do anything to actually improve the gig economy work flow and you’d have less mess ups. Third, Uber takes at least twice the amount for services than what the driver makes in a delivery fee. The driver also has to maintain the vehicle with gas, etc. Uber doesn’t feel like they deserve to be real humans so they give their drivers 0 worker rights. Uber is now back door punishing me for my support claims by making me wait hours for my food with no ability to cancel. Uber your trash and you’re never getting any of my money again.

Terrible app!!! They continually adjust the estimated delivery time so they’re not wrong. Paid for fast delivery and it still took a long long time for the food to get here.",1,False,jdhcbf,Terrible customer service/illegal business practice
2022-11-19 15:33:45,,"Listen guys don’t waste your money on food deliveries it’s not worth it at the end of the day. Ever since I got this app I’ve had one problem after another. They always get my order wrong or deliver my food to someone else, the drivers rarely at times check if they are even delivering to the right place to begin with. I on 3 occasions have gotten spoiled food and that’s including last night. I spent a total of 40hrs max trying to get refund and all the help I got was bot responses. I had proof of the inconveniences and they still denied to refund me because I wasn’t eligible even though I was eligible according to their guidelines. I fell sick to my stomach and I had to throw my food away. After fighting for so long I managed to get the attention of two supervisors and a manager, can y’all guess what they said? They all responded with the same bot messages lol, I was about to lose it. This company makes $57.6 Billion and they are fighting so hard on not refunding me my $36. Would you imagine if I ate more than I should’ve of that spoiled food my accident and gotten food poisoning or something else?",1,False,soleil_sunshine,Worst Experience Ever
2022-05-12 05:44:46,"{'id': 11340774, 'body': 'Hey there, sorry to hear that your order got canceled after waiting for so long and your experience with our team was not up to the mark and we’d want to improve the same for you. Drop more details regarding the same and we’d do the needed.', 'modified': '2019-10-19T07:14:12Z'}","Order was pushed back for three hours and then canceled. When my bf (who placed the order) called to find out why it was canceled they said my driver picked it up and then canceled it. So basically my driver stole the food. They gave us a refund and told us to not order from that restaurant?? We asked for a coupon for anything even if it was just 10% off the next order. We were hungry and frustrated because by then all the restaurants were closed and we were going to go to sleep without eating food. They refused to give us anything for our time. I’ve had a horrible experiences with Grubhub but at least they have great customer service so I guess I’m sticking to them. 

Edit: over a year later I thought I’d give them a try with their latest promo which was $20 dollars off an order of $25 dollars or more. I put $26 dollars worth of food in my cart. After the delivery fee,  gas fee, handling fee, and tip my total was still over $21 after the promo. Uber also won’t show your total with tip as they don’t want you to realize the total. Not worth all the hidden fees.",1,True,elenalee97,Waited 3 hours for driver to steal my food
2021-03-05 02:13:42,,Can you make it virtually impossible to get help when you screw up an order and it has happened to me many times. I then finally take an hour to find away to log a complaint and you don’t bother to follow up and you’ve ruined many dinners at my house over the last several months. I’m trying to use but supposed to be my American Express benefit but it turns out to be worthless when I can’t ever use it and then you don’t even bother to follow up. On top of that apparently you expect the drivers to go into the restaurants and place the order and then sit there and wait and allow them to just cancel the order after I’ve waited for over an hour and there’s no recourse? If you’re excepting the order and you probably ought to figure out a better way to be charging our credit cards because I don’t think I’ve even gotten my money back from the debacle last month. Hey folks… Screenshot your order and your complaints as you make them because once that’s done they are race a record of it when they decide not to follow through. Sending this to Amex now to show them how much my card “benefits” are getting me.,1,False,mimiAlexa,Help?
2019-09-09 03:05:58,"{'id': 10601749, 'body': ""Hi Chris, this certainly sounds frustrating. If the order you received included incorrect items or was missing food, please let us know by dropping in specific details at help.uber.com/eaters and we'll connect. Also, please be sure to advise of the exact missing or incorrect item(s) in your order, and include an image of the order you received."", 'modified': '2019-09-10T04:55:24Z'}","I have been ordering from Uber Eats a long time and the service has always been quite good.  It has made a huge difference in saving me time by having breakfast, lunches and dinners delivered straight to my home.  However, lately there have been some fails that are making me want to order less and less from Uber Eats.  The latest issue from orders that i have been getting that have been missing items is a canceled order 30 minutes into its ordering process!  This is infuriating!  I’d rather know that I can’t order from somewhere up front not after waiting anxiously for one.  It should be a foundation to this app’s function.  I’m at a loss at this point so
I had to post my frustration here in the hopes that Uber Eats will fix all these issues immediately!  Otherwise I may go back to just getting food the old fashion reliable way since it’s not worth the frustration!",5,False,ChrisAtx76,Uber Eats..what is going on?
2020-09-29 16:56:07,,"Uber eats has been my go to for a long time now but recently it’s just been going down hill, I stopped using Uber for my rides cause I wouldn’t get refunds when the drivers would cancel last minute on the ride and instead of finding me another driver like Lyft does it took my money, as for Uber eats it’s been annoying how whenever I’m about to order something it keeps asking me to verify my payment, and when I try to it won’t let me, I recently got a new card which doesn’t have the  numbers to scan so that makes it even more difficult to verify my payment , my only solution to be able to order my food is paying with Apple Pay which is frustrating when I don’t use my own card sometimes, also  a few weeks ago I used apply pay to order food the payment went through and everything was good until I got a notification that my payment didn’t actually go through so I still owned the payment , went on my bank account and I clearly saw that the payment did go through but I still ended up having to pay double of what I paid",2,False,hdvdvsadvbu,Annoying
2020-05-13 14:14:59,"{'id': 15311895, 'body': ""Hi there, we are sorry to know about your experience with the support team. Please let us know more about the issue by writing at help.uber.com/eaters and we'd give our best to get this resolved quickly."", 'modified': '2020-05-14T07:01:04Z'}","This app needlessly charges you for a service most restaurants already provide. So if you are actively complicating the process of ordering food, you should expect an increase in mistakes right? Right. Four orders in a row came incorrect or missing food. I was pretty lenient with the first three. I informed Uber of the error and they refunded a portion of my check. A partial refund doesn’t make-up for the fact that someone didn’t get there order, but mistakes happen and I’m not a Karen. The fourth time, IN A ROW, that my order was incorrect I emailed Uber customer support voicing my concerns. I had the pictures, taken by my delivery driver, of my orders missing drinks or food items. I sent these in and asked for a full refund as the items missing on the final order were the reason I chose that place. I received an email saying my partial refund would be processed in the coming days. None of my concerns were addressed. If you like being regularly disappointed, during what is an incredibly simple process, download Uber Eats. Otherwise, see if the restaurant has a website and it may save you $5 anyway.",1,False,notarussianbot13,No accountability
2020-04-14 18:37:18,"{'id': 14696268, 'body': ""Hi Gordon, we're sorry to hear that the delivery partner refused to deliver your order and that our support team did not meet your expectations. The feedback from our consumers is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at https://help.uber.com/eaters and we'll connect.          "", 'modified': '2020-04-16T04:14:26Z'}","Apparently this app is horribly unprepared for a driver who decides they don’t want to pick up an order. I placed an order with Chipotle, the driver gets assigned, he asks me to “cancel the order” cause he has to drive for someone else. I can’t cancel the order cause a driver has already been assigned. I can’t request another driver. I call the restaurant and they are useless. I try to contact Uber Eats support and they aren’t taking phone calls right now. I open a chat with their support and the first people I chat with offers me “$5 off my next order” and closes the chat. The other support ticket I opened wasn’t handled until 2 hours later, when another driver was FINALLY assigned to deliver my now cold food that was sitting on a counter for over an hour. I ended up having to drive to the restaurant myself to have the order remade. Uber Eats did nothing for me other than cause headache. Their customer service was useless and they don’t want to refund my order. I will NEVER place an order with this app again. I’d recommend finding an app that actually knows to reassign your driver when they decide they don’t feel like handling your delivery.",1,False,GordonRaig,Unbelievable
2021-11-26 23:37:50,,"Every time I place an order through this app its always a struggle. Never once did i experience good customer service or help in solving the issues. On multiple occasions my delivery time continuously gets pushed back as far as 2 hours because there are never any “drivers.” On top of that, when i reach out to customer service, they tell me that my order is “on track” and say if i cancel it i will be charged. How is it fair and how is it on track if its getting pushed back an hour later? The system only follows the times posted on their app so if you were supposed to get food at 6 pm but it gets pushed to 7, they see nothing wrong because it says 7 and want you to pay to cancel. And when you speak to a representative they don’t credit your order, not at all, they give you $3 for your struggle… the fee alone is 5 so what did you really do for me? Tired of going back and forth with these representatives. If the same restaurants were open on grubhub id use that instead but there aren’t. Annoying!",2,False,lysaq424,Annoyed
2019-05-15 04:00:59,"{'id': 8694623, 'body': 'Hi Jackie, we are sorry to hear about your unpleasant experience with the order. We want to take a closer look into this for you. Please send a quick note to https://help.uber.com/eaters so we can connect.', 'modified': '2019-05-16T05:26:43Z'}","I had ordered a meal which didn’t arrive until 35 minutes after the estimated arrival time. My arrival time was 7:28 pm and the food didn’t arrive until 8:03 pm. During this, I tried contacting my driver several times to no avail. I called him two times at 7:44 and again at 7:47. They all went straight to voicemail. I texted him several times as well. He finally called me back at 7:58 to tell me his phone had “died” (which I put in quotes because who doesn’t have a charger in their car) down the street from my house and he wasn’t sure how to get to me and had to wait until his phone could charge. Upon arrival my bag was opened and my food was lukewarm. The restaurant is only about 5 mins from my apartment so there’s really no excuse for the amount of time it took. I tried contacting customer service who told me that “I was unavailable” “the delivery was marked delivered at 7:23 pm” “I’m calling because my food was below temperature” and several other things which were all incorrect. They refused a refund and at this point I am never going to use uber eats again. I will gladly order from Grubhub or doordash instead.",1,False,JackieRegina,Absolutely horrible customer service.
2018-07-15 05:56:43,"{'id': 4302935, 'body': ""Hi, this certainly sounds like a frustrating experience. Let's make sure we follow up with you regarding this. Send in a quick note to  https://help.uber.com/eaters and we'll connect."", 'modified': '2018-07-19T06:33:15Z'}","Ordered food from a place that accepted my order and proceeded to ""prepare"" my order. 30 mins later I got a call from ""Apple"" informing me that my order was canceled and that I can rest assured I won't be charged. By the time I got off the phone, 1 hr of my time wasted. When I talked with Apple, she said the best they can do is to inform me my order was cancelled and that I will not be charged. I asked to speak to a supervisor and she said there's no supervisor at this time and that since there's another customer on the other line, she needs to hang up, I told her that I'm a customer and that she should have someone else call. Guess what happened next? Apple hung up the call. I contacted Uber eats through the app because their email is not accepting emails, same ordeal, we cannot compensate you for the time we wasted but ""rest assure, you will not be charged."" Why would I be charge in the first place if my order never went through? I guess Uber eats doesn't value customers time. They don't take complaints very seriously and provide very broad replies. This is the last time I use uber.",1,False,T193R,Order canceled 30 mins later and rude customer service that hung up the call
2024-03-04 02:33:56,,"It was my first time using Uber Eats I had signed up for the monthly subscription and will never use this service again. I placed an order from 5 guys I double checked my address and submitted my request. It took the guy about 40 mins and I received the message that my order had been delivered and the picture. I immediately called to let him know that wasn’t my door, he blamed it on the map and said a man came to the door so he assumed it was the right place although the address was completely different. He assured me that I would get a refund and was apologetic. I contacted customer service and was told that they wouldn’t refund my money and they were sorry. We went back and forth and never refunded me and had the nerve to charge me for the tip too. I will never use this service again I have never experienced such horrible customer service. I should have just stuck with door dash!! Y’all beware they took my $28 and and had no remorse for taking it!! I wish I could post the screenshots of the customer service chats there isn’t an option!!",1,False,Summa@KY,Horrible took my money no food
2023-02-14 23:11:39,,"Highly disappointed with this app. Placed a scheduled order yesterday to be delivered today around noon and without any notification the order was canceled and not processed. I received no text email or phone call stating the order was canceled. I only found out by clicking in the app around the delivery, time to check the status to see that the order was canceled. This order was to be delivered to my wife’s work as part of her Valentine’s Day celebration. When I contacted support to get details on why the order was canceled all they can tell me was the driver canceled the order and they were sorry for the inconvenience but they will try to be better next time. This is very disappointing as I work in the customer service industry myself and when you are at fault for failing a customer, we make a little more effort to make things right an to ensure their satisfaction moving forward. Because of this experience, I may not use this app again, not because of the failed order but because of the lack of interest to make their customer happy outside of just apologizing.",1,False,Blunt Miester,Experience
2022-01-16 06:37:29,,I am honestly very angry right now as I ordered a meal and got literally half of it! The app is not up right now so I can’t even report that I didn’t get everything. Called the place I ordered from and they won’t help. This happens with just about every order and it is ridiculous. If it’s not that the delivery drivers always take our order to the wrong house down the street. Pretty hard to do when there is a description of our house and the house they deliver to looks nothing like ours. They charge crazy prices but can’t even do the job that they gave themselves to do. Maybe put in place some safe guards to ensure people get what they actually order. I swear just about every time I order a drink it never arrives. At least DoorDash gets it right. I have a almost 5 month old that ai finally just got to bed and haven’t had a chance to eat today so I was really hoping you all could do your job and I would have a nice meal that I PAID FOR. Maybe drop your taxes and fees and delivery rates if you can’t do your job right and your customers are the ones who suffer.,1,False,Madmace098,Sometimes you get it right
2021-09-06 21:19:48,,"I don’t know why the option to change drivers isn’t a thing. The lack of even decent delivery drivers is causing me the most problems with this app. You’re wait time? Add 30-hour every time. I have never revived an order on time. They do not refund your order if you don’t have time to wait anymore. Please give me an option to change delivery drivers. I can literally watch them drive around my house and not stop or sit in parking lots for up to 20 minutes?? And that’s without any other orders, just frustrating. Also. I had my card stolen out of my car and money drained from my account. Uber eats contacted me right away and did refund every charge. I am great full for their help in getting my money back. 

Update. drivers can accept your order before even taking other orders so if they have 3 ahead of you, GOOD LUCK!!! 🤣🤣 been waiting over an hour for something right down the road. I will probably just be picking up from now on. Done wasting money on this app and tipping poor delivery drivers.",2,False,Abby 😽,Good customer service.
2020-07-22 04:15:04,,"I am so upset, that I feel the need to have to write a review. I order from this app a lot and almost every time when I order from McDonalds, something is either missing or is incorrect. I reported it and Uber Eats refunds me an amount that they decide on (not the exact amount for what I have paid for the item). Now, because I reported that I did not receive my Mcflurry, they said that because I have reported too many times, that they cannot offer me anymore refunds! Is this for real?! I will not be refunded, MY money in which I have paid for something that I DID NOT RECEIVE, because of the restaurant’s fault. It wasn’t the driver’s fault because they cannot check the bags to make sure that all the items are accounted for (the bags are sealed). How is that fair?! Sounds like STEALING to me! I was told that the only thing that I could do now, is to rate the restaurant and the driver so that they are aware of the problem and will try to improve on it. Highly disappointed and will not use the app again!",2,False,Bkeast,Will not refund for food you didn’t receive
2021-05-09 15:01:29,,After surgery On my hand I couldn’t drive. So I decided now is a good time to try Uber Eats. NOT! I placed my order at a quarter of 5. The first driver ( for my order)  that arrived at restaurant they told her they already gave the order to another Uber driver. She called me and asked if I had received my order I said no. She told me she hoped I would eventually get my order. Uber apparently sent 3 more drivers up through 7pm and each time the restaurant refused to redo the order and Uber couldn’t find my order. Finally after waiting 2and a half hours for food I never received I had to microwave a hot dog! Uber and the restaurants apparently do not have a way to verify and track orders. I received notice Uber canceled my order and later an email saying I wasn’t charged and they also told me where my food was actually delivered. I just hope they needed the food more than I did! Uber drivers should be sure they are receiving the correct order and shouldn’t just take whatever is there for Uber. It appears that each order has a specific driver assigned. I seriously doubt I’ll try Uber Eats again!,1,False,Otrader,First Time Bad Time!!
2021-03-25 00:20:02,,"Friday evening I canceled an order, less than a minute after placing the order, through Ubereats, because I realized it was going to the wrong address. The order canceled fine and I never received the food, I did notice a pending charge on my bank, believing that since my order had been canceled the pending charge would be removed, I didn’t reach out to Uber until Monday morning I noticed that the charge was processed, so I reach out to Uber customer support asking for a refund since I had canceled the order and never received my food, Ubers response was in essence, “since you waited 48hrs we get to keep your money.” Since I didn’t assume Uber would steal my money they are now saying they cannot refund the money for the food I didn’t receive. Mind you this order was canceled within a minute of placing the order, the restaurant had not started making my food yet, had the food been made I could understand as the restaurant would be out the food, but the restaurant didn’t even have time to process that the order had come in, let alone start making the food.",1,False,The X-Out,Uber will steal your money!
2021-01-31 23:22:54,,"I was a long time user of uber eats and they were always very inconsistent. I understand there are moving parts to delivery drivers plus restaurants, but it has gotten inexcusable. I place an order, and after i do so, it is ""delayed"" twice. I check the app repeatedly to see how far the order is. before i know it Ive waited 45 minutes... only for the order to be cancelled! and not by me. I'm dumbfounded, because the carrier had gotten so close according to the app. I have nothing to show for the last hour. To make matters worse, uber eats support was not helpful at all, I was not able to rate the driver (who yes, now has my food, that I ordered) and uber eats gave me no form of compensation or even coupon or voucher for the failed order... after an hour of waiting. What makes the situation VERY sketchy in my opinion is that my original order was taking advantage of a $0 service fee offered at the time, and now that I have to reorder, enough time has passed that that offer is no longer in place. I very clearly got fleeced by this business and as such I must give them a 1 star review. Doordash is a much better option",1,False,VortexIII,"Very shady, better options"
2020-07-07 03:18:53,,"My last three orders have been received more than an hour or more after being placed and prepared. No option to receive a refund but happily charging less the delivery fee to cancel. Delivery service expectation is to receive the order at the specified time. Not an hour or two after that time. 

Uber u hold no accountability regarding this in areas where it appears u may not have sufficient workforce to complete the task.  The honorable resolution would be providing a discount or compensation due to this. To your patron(s) for lack of fulfilling the expectation of receiving one’s food where it doesn’t need to be heated up or thrown out cause it’s no longer fresh and tasty. 

Ur so aware of this issue that there isn’t even an option to talk with someone. My thoughts are that if u don’t have a driver by the set delivery time or latest delivery time. Reach out to ur customer and have honest dialogue. No beating around the bush bs. This is ridiculous!!! I’m still waiting for an order placed at 7:30pm with a set delivery time of 8:10pm. No later than 8:30 pm. No driver assigned at 8:18pm. Ridiculous.",2,False,Shug75,Refund not applicable?
2020-06-24 04:02:21,"{'id': 16333834, 'body': ""Hi Sam, we are sorry to know about your experience with the support team. Please let us know more about the issue by writing at help.uber.com/eaters and we'd give our best to get this resolved quickly."", 'modified': '2020-07-01T10:04:00Z'}","I normally do not write reviews, but after two bad experiences I want to warn others to not make the same mistakes I have. I tried ordering food last week on the app. It was a small order from Del Taco because that was the only place I could order from at the time that was nearby. This was later in the night so many places were not accepting orders. I kept checking my app and the time kept extending, and extending. After two hours I did not want my food anymore and the only choice I had was to cancel the order. After contacting customer service via the help part of the app, I dealt with multiple people who were no help. They said that if the order is not cancelled within five minutes than they will not refund no matter what. I understand that a restaurant needs to be paid, but if they are the ones taking over two hours to make a small amount of food than why is the customer at fault. Uber Eats is not helpful for the customer and has horrible customer service. This is not the first time this has happened to me or friends of mine. I highly suggest to never download or order from this app.",1,False,Samm...,Customer service
2020-04-24 19:49:01,"{'id': 14915151, 'body': ""Hi there, we are sorry to know about your experience with the support team. Please let us know more about the issue by writing at help.uber.com/eaters and we'd give our best to get this resolved quickly."", 'modified': '2020-04-26T09:13:09Z'}","Everytime Uber support is called by a driver for the exact same reason, they come up with new lies to not pay them in any way possible. I've had three situations when picking up an order as an Uber eats driver and I had to cancel for an excessively long wait time and one employee told me I could get money for the time I waited but since I cancelled before calling they weren't going to pay me. The next time I called for the same reason but this time I didn't cancel first, they first said I would get paid if I cancelled but I knew they were lying and told them to cancel and pay me for my time and then they said to continue with the order and the time I wait would be calculated into the payout. Which is a lie . 1. Why wouldn't people just take advantage and wait in parking lots for longer to get extra pay? 2. They know if you call back they'll just change their story again. 3. They took away the break fee own of what drivers are getting paid so you don't know why you're getting paid what you're getting paid. Awful Company who only cares about money and not their workers.",1,False,wereview101,Awful Company that doesn't care about their workers
2019-09-23 21:03:34,"{'id': 10885576, 'body': ""Hi, we are sorry to hear that you are facing such trouble with signing in and concerns with customer support. Please note that if you already have an account with Uber(Rider), then you can sign in to the Uber Eats app using the same credentials. Please visit https://ubr.to/2owoPEe for sign-up issues and if the issue still persists, please send a note to https://help.uber.com/eaters and we'll connect."", 'modified': '2019-09-25T10:33:44Z'}","How ridiculous is it that Uber doesn’t allow you to use the app, if you’ve gotten a new phone number that someone else USED to own? You can’t sign up because YOUR phone number used to belong to someone else, and YOUR email obviously isn’t going to match up with someone else’s account. You CANT call customer service, because you have to be able to access the “help” option inside of the user panel... but you don’t have access to the user panel because you don’t have an account... and Uber won’t let you make an account because you’re phone number is registered to the previous owners account. 

Seriously, people change phone numbers every day. I’m being forced to not use the app for food or rides because there’s a huge flaw in the account creation department. Emails are less likely to change than a phone number. 

This is extremely frustrating, and I’m tempted to uninstall and never even attempt to use the app.. way too difficult. I shouldn’t have to spend 2 hours trying to google a phone number for Uber customer care that just hangs up in my face... as I said before. Ridiculous.",1,False,MsChanelFrost,Can’t create an account
2019-04-17 21:24:40,"{'id': 8283259, 'body': ""Hi there! This certainly sounds frustrating. Let's make sure we follow up with you on this. We request you to reach out to us at https://help.uber.com/eaters or via the in-app Help section and we'll follow up."", 'modified': '2019-04-19T05:32:18Z'}","So i went to order popeyes around 11ish, 1hour past nothing no phone call no nothing. 2hours past and im like you know what let me cancel it because who wants popeyes 2hours cold. As i go to the app to cancel it my order was gone disappeared. Within the 2hours i the guy calls me and tells me he’s on his way. i tell him that I don’t want the food anymore are you crazy he instead says look the store is closed so i cant cancel it at this moment so what I could do is still take the food throw it out if you want which i did right in front of him and he would cancel it. Turns out he cant do that and i was charged full price for the order. After taking to the customer service they tell me sorry for your frustration but since you received the order i can only get a 50% refund!!! I tell them no i want a full refund because I didn’t even eat the food and i was told I would get a full refund. Long story short i got scammed by the uber eats driver and customer service.  So screw mark the one on the phone with me he couldn’t use common sense to issue me my full refund. Never using this app again!!!!",1,False,iwonder003,Horrible customer service and horrible employees
2018-02-17 23:27:06,"{'id': 2613155, 'body': 'We really appreciate the time you took to help us improve. We understand this can be frustrating and we are working towards making this better. We would appreciate it if you could send out these details to https://help.uber.com/eaters and we will take it up from there.', 'modified': '2018-02-19T05:48:54Z'}","The past couple times i have ordered my delivery time has more than doubled. One time, i thought my food would be there in 30 minutes and it took 1.5 hours. I had to be somewhere by that time and barely had time to eat my food. 

Recently, the customer service was atrocious as well. I ordered from a local sushi restaurant and the quality of the food was questionable. I tried to resolve the issue with Uber Eats and requested to have my money refunded for one item from my order because it was inedible. The representative offered apologies but said they could not refund me for that item. The rep said i could rate the food using the system. I told them I would not be using Uber Eats any longer due to that horrible customer service. 

I have just downloaded other food delivery apps and have given up on this horrible service with no respect for customer understanding.",5,False,Nikollaaa,"Horrible lately, I have stopped using"
2018-09-01 06:24:01,"{'id': 4909376, 'body': ""Hi, this certainly sounds like a frustrating experience. The feedback from our consumers is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at https://help.uber.com/eaters and we'll connect."", 'modified': '2018-09-03T06:21:45Z'}","Hey, I know you’re hungry there. Maybe you’re sick of all the high delivery prices on DoorDash and what have you. I found myself in a similar situation. So I decided to order some UberEATS! Everything goes normally, and then that’s when it all went downhill. I get a notification my driver called, after driving across the street into a Cane’s Chicken for some reason. Funny thing is, there was no call. Then immediately after that he ended up in the complex next to mine. So I called him, and he proceeded to hang up on me. So I messaged him and informed him he was in the wrong complex, he acknowledged that and said he was on the way. Immediately after that my order was cancelled without a refund. Why? I have no clue why. Because I’ve been trying to contact Uber but apparently Uber hates providing any semblance of customer service. So what did I have to do? Tweet them. Yes I had to tweet customer service about why I’m not being refunded $33 because my UberEATS guy can’t figure out a GPS. Will they ever get back to me? Probably not. So thanks UberEATS. Seriously if you have any issue just realize you’re screwed. Honestly the worst customer service I’ve ever experienced.",1,False,Sherbretmichaels,Why one star?
2018-08-05 21:26:03,"{'id': 4556785, 'body': ""This certainly sounds like a frustrating experience. Let's make sure we follow up with you regarding this issue. Send in a quick note to https://help.uber.com/eaters and we'll connect."", 'modified': '2018-08-07T10:08:27Z'}","This is not my first time using ubereats, I always like using them despite the fact that I work for doordash. Yesterday I ordered some food from IHOP, I was tracking the driver, and it showed he was at my apartment, for 10 minutes of showing that he was there nothing, I tried calling him, the number given wasn’t going through. I texted him and he replied saying that he couldn’t find my apt number, I gave him to him along with the building number, this idiot had the guts to cancel my order saying he couldn’t reach me at that moment, it totally meant I wasn’t going to get a refund. They had no idea who they were telling with, I called my bank and reported the incident as a fraud from Uber. I also sent a message to their stupid customer service asking for my money back, the stupid driver took my food, while they took my money. Bloody criminals!!!! 
   I work doordash and I’ll always make sure to reach the customer before taking measure steps. This idiot did not try to reach me out, he just wanted my food. That’s why I don’t trust all these late drivers.",2,False,dinaogy,The driver purposely ran away with my food.
2018-06-17 10:14:06,"{'id': 3890719, 'body': ""Hi Rose, let's make sure we follow up with you about this. Please send a quick note to https://help.uber.com/eaters or via in-App help option so we can connect."", 'modified': '2018-06-19T08:23:01Z'}",I order from uber eats all the time! I never had a problem until these 2 last orders I made. The first time I ordered from McDonald’s (very close to my house driving but I don’t drive) & I got a notification saying that my order had been picked up. I always track the car on the app to see where they’re at & it had been about a minute since they picked it up & it got cancelled and it said my driver couldn’t find me!! That was impossible because my driver hadn’t even gotten halfway to my house when they cancelled!! I was told I wasn’t charged but I was still very upset because I was so hungry! I had to order from a father McDonald’s. I contacted uber eats about my situation and their costumer service is horrible! All they do is send the same email and not take the time to reply to what you wrote them. I got very frustrated. Then today I ordered something from there again & I got my whole order wrong. I didn’t get 2 items I ordered ( I got charged for them) and one of the items was wrong. I’m so disappointed and I was then told by my friend to check Postmates and the delivery fee is so much cheaper! I will be moving to Postmates now!,1,False,RoseAnnalisse900,Disappointed
